#,Date,Time,Stage,Area,Duration
2024,2022-04-21,6:00,Stage 2,Area 13,140
2025,2022-04-21,8:00,Stage 2,Area 6,143
2026,2022-04-21,8:00,Stage 2,Area 14,135
2027,2022-04-21,10:00,Stage 2,Area 7,138
2028,2022-04-21,10:00,Stage 2,Area 15,139
2029,2022-04-21,12:00,Stage 2,Area 8,137
2030,2022-04-21,12:00,Stage 2,Area 16,131
2031,2022-04-21,14:00,Stage 2,Area 1,130
2032,2022-04-21,14:00,Stage 2,Area 9,131
2033,2022-04-21,16:00,Stage 2,Area 2,140
2034,2022-04-21,16:00,Stage 2,Area 10,135
2035,2022-04-21,18:00,Stage 2,Area 3,139
2036,2022-04-21,18:00,Stage 2,Area 11,138
2037,2022-04-21,20:00,Stage 2,Area 4,132
2038,2022-04-21,20:00,Stage 2,Area 12,136
2039,2022-04-21,22:00,Stage 2,Area 5,132
2040,2022-04-21,22:00,Stage 2,Area 13,120
2041,2022-04-22,0:00,Stage 2,Area 6,139
2042,2022-04-22,0:00,Stage 2,Area 14,139
2043,2022-04-22,2:00,Stage 2,Area 7,143
2044,2022-04-22,2:00,Stage 2,Area 15,134
2045,2022-04-22,4:00,Stage 2,Area 8,135
2046,2022-04-22,4:00,Stage 2,Area 16,127
2047,2022-04-22,6:00,Stage 1,Area 1,129
2048,2022-04-22,8:00,Stage 1,Area 2,135
2049,2022-04-22,10:00,Stage 1,Area 3,137
2050,2022-04-22,12:00,Stage 1,Area 4,131
2051,2022-04-22,14:00,Stage 1,Area 5,129
2052,2022-04-22,16:00,Stage 1,Area 6,131
2053,2022-04-22,18:00,Stage 1,Area 7,130
2054,2022-04-22,20:00,Stage 1,Area 8,82
2055,2022-05-03,18:00,Stage 1,Area 2,130
2056,2022-05-03,20:00,Stage 1,Area 3,120
2057,2022-05-03,22:00,Stage 2,Area 4,137
2058,2022-05-03,22:00,Stage 2,Area 12,143
2059,2022-05-04,0:00,Stage 2,Area 5,137
2060,2022-05-04,0:00,Stage 2,Area 13,120
2061,2022-05-04,2:00,Stage 2,Area 6,120
2062,2022-05-04,2:00,Stage 2,Area 14,145
2063,2022-05-04,4:00,Stage 2,Area 7,146
2064,2022-05-04,4:00,Stage 2,Area 15,135
2065,2022-05-04,6:00,Stage 1,Area 8,138
2066,2022-05-04,8:00,Stage 1,Area 9,135
2067,2022-05-04,10:00,Stage 1,Area 10,130
2068,2022-05-04,12:00,Stage 1,Area 11,130
2069,2022-05-04,14:00,Stage 1,Area 12,127
2070,2022-05-04,16:00,Stage 1,Area 13,135
2071,2022-05-04,18:00,Stage 1,Area 14,132
2072,2022-05-04,20:00,Stage 1,Area 15,135
2073,2022-05-04,22:00,Stage 2,Area 8,136
2074,2022-05-04,22:00,Stage 2,Area 16,128
2075,2022-05-05,0:00,Stage 2,Area 2,132
2076,2022-05-05,0:00,Stage 2,Area 10,120
2077,2022-05-05,2:00,Stage 2,Area 3,120
2078,2022-05-05,2:00,Stage 2,Area 11,139
2079,2022-05-05,4:00,Stage 2,Area 4,128
2080,2022-05-05,4:00,Stage 2,Area 12,136
2081,2022-05-05,6:00,Stage 1,Area 5,135
2082,2022-05-05,8:00,Stage 1,Area 6,130
2083,2022-05-05,10:00,Stage 1,Area 7,138
2084,2022-05-05,12:00,Stage 1,Area 8,135
2085,2022-05-05,14:00,Stage 1,Area 9,138
2086,2022-05-05,16:00,Stage 1,Area 10,120
2087,2022-05-05,18:00,Stage 1,Area 11,134
2088,2022-05-05,20:00,Stage 1,Area 12,130
2089,2022-05-05,22:00,Stage 2,Area 5,133
2090,2022-05-05,22:00,Stage 2,Area 13,120
2091,2022-05-06,0:00,Stage 2,Area 6,120
2092,2022-05-06,0:00,Stage 2,Area 14,139
2093,2022-05-06,2:00,Stage 2,Area 7,141
2094,2022-05-06,2:00,Stage 2,Area 15,134
2095,2022-05-06,4:00,Stage 2,Area 8,137
2096,2022-05-06,4:00,Stage 2,Area 16,130
2097,2022-05-06,6:00,Stage 1,Area 1,135
2098,2022-05-06,8:00,Stage 1,Area 2,129
2099,2022-05-06,10:00,Stage 1,Area 3,138
2100,2022-05-06,12:00,Stage 1,Area 4,140
2101,2022-05-06,14:00,Stage 1,Area 5,130
2102,2022-05-06,16:00,Stage 1,Area 6,135
2103,2022-05-06,18:00,Stage 1,Area 7,135
2104,2022-05-06,20:00,Stage 1,Area 8,131
2105,2022-05-06,22:00,Stage 1,Area 9,141
2106,2022-05-07,0:00,Stage 1,Area 10,129
2107,2022-05-07,2:00,Stage 1,Area 11,130
2108,2022-05-07,4:00,Stage 1,Area 12,125
2109,2022-05-09,18:00,Stage 1,Area 12,127
2110,2022-05-09,20:00,Stage 1,Area 13,124
2111,2022-05-10,18:00,Stage 1,Area 8,130
2112,2022-05-10,20:00,Stage 1,Area 9,123
2113,2022-05-11,18:00,Stage 1,Area 4,130
2114,2022-05-11,20:00,Stage 1,Area 5,128
2115,2022-05-12,18:00,Stage 1,Area 16,127
2116,2022-05-12,20:00,Stage 1,Area 1,124
2117,2022-05-16,17:00,Stage 3,Area 8,69
2118,2022-05-16,17:00,Stage 3,Area 12,74
2119,2022-05-16,17:00,Stage 3,Area 16,77
2120,2022-05-16,18:00,Stage 3,Area 1,140
2121,2022-05-16,18:00,Stage 3,Area 9,140
2122,2022-05-16,18:00,Stage 3,Area 13,140
2123,2022-05-16,20:00,Stage 3,Area 2,120
2124,2022-05-16,20:00,Stage 3,Area 10,120
2125,2022-05-16,20:00,Stage 3,Area 14,120
2126,2022-05-17,17:00,Stage 2,Area 1,70
2127,2022-05-17,17:00,Stage 2,Area 9,70
2128,2022-05-17,18:00,Stage 2,Area 2,143
2129,2022-05-17,18:00,Stage 2,Area 10,136
2130,2022-05-17,20:00,Stage 2,Area 3,135
2131,2022-05-17,20:00,Stage 2,Area 11,126
2132,2022-05-18,18:00,Stage 1,Area 6,139
2133,2022-05-18,20:00,Stage 1,Area 7,120
2134,2022-05-19,18:00,Stage 1,Area 2,125
2135,2022-05-20,18:00,Stage 1,Area 14,134
2136,2022-05-21,8:00,Stage 1,Area 6,132
2137,2022-05-21,10:00,Stage 1,Area 7,138
2138,2022-05-21,12:00,Stage 1,Area 8,138
2139,2022-05-21,13:00,Stage 3,Area 4,71
2140,2022-05-21,13:00,Stage 3,Area 16,82
2141,2022-05-21,14:00,Stage 3,Area 1,135
2142,2022-05-21,14:00,Stage 3,Area 5,137
2143,2022-05-21,14:00,Stage 3,Area 9,140
2144,2022-05-21,16:00,Stage 3,Area 2,142
2145,2022-05-21,16:00,Stage 3,Area 6,135
2146,2022-05-21,16:00,Stage 3,Area 10,135
2147,2022-05-21,18:00,Stage 3,Area 3,160
2148,2022-05-21,18:00,Stage 3,Area 7,159
2149,2022-05-21,18:00,Stage 3,Area 11,164
2150,2022-05-21,20:00,Stage 3,Area 4,126
2151,2022-05-21,20:00,Stage 3,Area 8,120
2152,2022-05-21,20:00,Stage 3,Area 12,122
2153,2022-05-22,8:00,Stage 1,Area 2,135
2154,2022-05-22,10:00,Stage 1,Area 3,135
2155,2022-05-22,12:00,Stage 1,Area 4,128
2156,2022-05-22,14:00,Stage 1,Area 5,131
2157,2022-05-22,16:00,Stage 2,Area 6,120
2158,2022-05-22,16:00,Stage 2,Area 14,150
2159,2022-05-22,18:00,Stage 2,Area 7,146
2160,2022-05-22,18:00,Stage 2,Area 15,140
2161,2022-05-22,20:00,Stage 2,Area 8,130
2162,2022-05-22,20:00,Stage 2,Area 16,124
2163,2022-05-23,18:00,Stage 1,Area 3,128
2164,2022-05-23,20:00,Stage 1,Area 4,120
2165,2022-05-24,18:00,Stage 1,Area 15,130
2166,2022-05-24,20:00,Stage 1,Area 16,120
2167,2022-05-25,18:00,Stage 1,Area 12,128
2168,2022-05-25,20:00,Stage 1,Area 13,103
2169,2022-05-26,18:00,Stage 1,Area 8,130
2170,2022-05-26,20:00,Stage 1,Area 9,109
2171,2022-05-27,18:00,Stage 1,Area 4,128
2172,2022-05-27,20:00,Stage 1,Area 5,54
2173,2022-05-30,18:00,Stage 1,Area 9,130
2174,2022-05-30,20:00,Stage 1,Area 10,120
2175,2022-06-20,17:00,Stage 2,Area 5,71
2176,2022-06-20,17:00,Stage 2,Area 13,60
2177,2022-06-20,18:00,Stage 2,Area 6,60
2178,2022-06-20,18:00,Stage 2,Area 14,60
2179,2022-06-21,17:00,Stage 2,Area 2,81
2180,2022-06-21,17:00,Stage 2,Area 10,60
2181,2022-06-21,18:00,Stage 2,Area 3,60
2182,2022-06-21,18:00,Stage 2,Area 11,73
2183,2022-06-22,10:00,Stage 2,Area 3,134
2184,2022-06-22,10:00,Stage 2,Area 11,132
2185,2022-06-22,12:00,Stage 2,Area 4,129
2186,2022-06-22,12:00,Stage 2,Area 12,133
2187,2022-06-22,14:00,Stage 2,Area 5,136
2188,2022-06-22,14:00,Stage 2,Area 13,135
2189,2022-06-22,16:00,Stage 2,Area 6,120
2190,2022-06-22,16:00,Stage 2,Area 14,141
2191,2022-06-22,18:00,Stage 2,Area 7,141
2192,2022-06-22,18:00,Stage 2,Area 15,169
2193,2022-06-22,20:00,Stage 2,Area 8,139
2194,2022-06-22,20:00,Stage 2,Area 16,144
2195,2022-06-22,22:00,Stage 2,Area 1,109
2196,2022-06-22,22:00,Stage 2,Area 9,109
2197,2022-06-23,6:00,Stage 2,Area 5,134
2198,2022-06-23,6:00,Stage 2,Area 13,125
2199,2022-06-23,8:00,Stage 2,Area 6,135
2200,2022-06-23,8:00,Stage 2,Area 14,147
2201,2022-06-23,10:00,Stage 2,Area 7,145
2202,2022-06-23,10:00,Stage 2,Area 15,141
2203,2022-06-23,12:00,Stage 2,Area 8,147
2204,2022-06-23,12:00,Stage 2,Area 16,154
2205,2022-06-23,14:00,Stage 2,Area 1,135
2206,2022-06-23,14:00,Stage 2,Area 9,133
2207,2022-06-23,16:00,Stage 2,Area 2,130
2208,2022-06-23,16:00,Stage 2,Area 10,135
2209,2022-06-23,18:00,Stage 2,Area 3,104
2210,2022-06-23,18:00,Stage 2,Area 11,100
2211,2022-06-23,22:00,Stage 2,Area 5,114
2212,2022-06-23,22:00,Stage 2,Area 13,119
2213,2022-06-24,6:00,Stage 1,Area 9,136
2214,2022-06-24,8:00,Stage 1,Area 10,147
2215,2022-06-24,10:00,Stage 3,Area 11,139
2216,2022-06-24,10:00,Stage 3,Area 3,131
2217,2022-06-24,11:00,Stage 3,Area 7,90
2218,2022-06-24,12:00,Stage 3,Area 4,135
2219,2022-06-24,12:00,Stage 3,Area 12,167
2220,2022-06-24,12:00,Stage 3,Area 8,135
2221,2022-06-24,14:00,Stage 3,Area 5,138
2222,2022-06-24,14:00,Stage 3,Area 13,120
2223,2022-06-24,14:00,Stage 3,Area 9,120
2224,2022-06-24,16:00,Stage 3,Area 6,120
2225,2022-06-24,16:00,Stage 3,Area 14,130
2226,2022-06-24,16:00,Stage 3,Area 10,120
2227,2022-06-24,18:00,Stage 3,Area 7,157
2228,2022-06-24,18:00,Stage 3,Area 15,139
2229,2022-06-24,18:00,Stage 3,Area 11,140
2230,2022-06-24,20:00,Stage 3,Area 8,143
2231,2022-06-24,20:00,Stage 3,Area 16,142
2232,2022-06-24,20:00,Stage 3,Area 12,149
2233,2022-06-24,22:00,Stage 4,Area 1,132
2234,2022-06-24,22:00,Stage 4,Area 9,128
2235,2022-06-24,22:00,Stage 4,Area 5,137
2236,2022-06-24,22:00,Stage 4,Area 13,121
2237,2022-06-25,6:00,Stage 3,Area 2,130
2238,2022-06-25,6:00,Stage 3,Area 6,136
2239,2022-06-25,6:00,Stage 3,Area 14,135
2240,2022-06-25,8:00,Stage 3,Area 3,120
2241,2022-06-25,8:00,Stage 3,Area 7,169
2242,2022-06-25,8:00,Stage 3,Area 15,125
2243,2022-06-25,10:00,Stage 3,Area 4,135
2244,2022-06-25,10:00,Stage 3,Area 8,130
2245,2022-06-25,10:00,Stage 3,Area 16,130
2246,2022-06-25,12:00,Stage 3,Area 1,120
2247,2022-06-25,12:00,Stage 3,Area 5,130
2248,2022-06-25,12:00,Stage 3,Area 9,130
2249,2022-06-25,14:00,Stage 3,Area 2,120
2250,2022-06-25,14:00,Stage 3,Area 6,120
2251,2022-06-25,14:00,Stage 3,Area 10,120
2252,2022-06-25,16:00,Stage 3,Area 3,120
2253,2022-06-25,16:00,Stage 3,Area 7,139
2254,2022-06-25,16:00,Stage 3,Area 11,139
2255,2022-06-25,18:00,Stage 3,Area 4,147
2256,2022-06-25,18:00,Stage 3,Area 8,137
2257,2022-06-25,18:00,Stage 3,Area 12,161
2258,2022-06-25,20:00,Stage 3,Area 5,143
2259,2022-06-25,20:00,Stage 3,Area 9,143
2260,2022-06-25,20:00,Stage 3,Area 13,139
2261,2022-06-25,22:00,Stage 4,Area 2,89
2262,2022-06-25,22:00,Stage 4,Area 6,103
2263,2022-06-25,22:00,Stage 4,Area 10,97
2264,2022-06-25,22:00,Stage 4,Area 14,110
2265,2022-06-26,6:00,Stage 3,Area 2,140
2266,2022-06-26,6:00,Stage 3,Area 10,130
2267,2022-06-26,6:00,Stage 3,Area 14,154
2268,2022-06-26,8:00,Stage 3,Area 3,130
2269,2022-06-26,8:00,Stage 3,Area 11,155
2270,2022-06-26,8:00,Stage 3,Area 15,160
2271,2022-06-26,10:00,Stage 3,Area 4,139
2272,2022-06-26,10:00,Stage 3,Area 12,135
2273,2022-06-26,10:00,Stage 3,Area 16,125
2274,2022-06-26,12:00,Stage 3,Area 1,120
2275,2022-06-26,12:00,Stage 3,Area 5,130
2276,2022-06-26,12:00,Stage 3,Area 13,120
2277,2022-06-26,14:00,Stage 4,Area 2,127
2278,2022-06-26,14:00,Stage 4,Area 6,120
2279,2022-06-26,14:00,Stage 4,Area 10,130
2280,2022-06-26,14:00,Stage 4,Area 14,140
2281,2022-06-26,16:00,Stage 4,Area 3,142
2282,2022-06-26,16:00,Stage 4,Area 7,139
2283,2022-06-26,16:00,Stage 4,Area 11,144
2284,2022-06-26,16:00,Stage 4,Area 15,148
2285,2022-06-26,18:00,Stage 4,Area 4,147
2286,2022-06-26,18:00,Stage 4,Area 8,139
2287,2022-06-26,18:00,Stage 4,Area 12,145
2288,2022-06-26,18:00,Stage 4,Area 16,138
2289,2022-06-26,20:00,Stage 4,Area 1,140
2290,2022-06-26,20:00,Stage 4,Area 5,144
2291,2022-06-26,20:00,Stage 4,Area 9,148
2292,2022-06-26,20:00,Stage 4,Area 13,143
2293,2022-06-26,22:00,Stage 4,Area 2,123
2294,2022-06-26,22:00,Stage 4,Area 6,134
2295,2022-06-26,22:00,Stage 4,Area 10,136
2296,2022-06-26,22:00,Stage 4,Area 14,126
2297,2022-06-27,6:00,Stage 3,Area 6,152
2298,2022-06-27,6:00,Stage 3,Area 10,144
2299,2022-06-27,6:00,Stage 3,Area 14,161
2300,2022-06-27,8:00,Stage 3,Area 7,149
2301,2022-06-27,8:00,Stage 3,Area 11,140
2302,2022-06-27,8:00,Stage 3,Area 15,157
2303,2022-06-27,10:00,Stage 4,Area 8,130
2304,2022-06-27,10:00,Stage 4,Area 12,141
2305,2022-06-27,10:00,Stage 4,Area 16,148
2306,2022-06-27,10:00,Stage 4,Area 4,156
2307,2022-06-27,12:00,Stage 4,Area 1,132
2308,2022-06-27,12:00,Stage 4,Area 5,148
2309,2022-06-27,12:00,Stage 4,Area 9,133
2310,2022-06-27,12:00,Stage 4,Area 13,132
2311,2022-06-27,14:00,Stage 4,Area 2,159
2312,2022-06-27,14:00,Stage 4,Area 6,153
2313,2022-06-27,14:00,Stage 4,Area 10,149
2314,2022-06-27,14:00,Stage 4,Area 14,155
2315,2022-06-27,16:00,Stage 4,Area 3,120
2316,2022-06-27,16:00,Stage 4,Area 7,142
2317,2022-06-27,16:00,Stage 4,Area 11,154
2318,2022-06-27,16:00,Stage 4,Area 15,148
2319,2022-06-27,18:00,Stage 4,Area 4,137
2320,2022-06-27,18:00,Stage 4,Area 8,140
2321,2022-06-27,18:00,Stage 4,Area 12,136
2322,2022-06-27,18:00,Stage 4,Area 16,131
2323,2022-06-27,20:00,Stage 4,Area 1,145
2324,2022-06-27,20:00,Stage 4,Area 5,144
2325,2022-06-27,20:00,Stage 4,Area 9,129
2326,2022-06-27,20:00,Stage 4,Area 13,147
2327,2022-06-27,22:00,Stage 4,Area 2,125
2328,2022-06-27,22:00,Stage 4,Area 6,131
2329,2022-06-27,22:00,Stage 4,Area 10,137
2330,2022-06-27,22:00,Stage 4,Area 14,123
2331,2022-06-28,5:00,Stage 4,Area 1,80
2332,2022-06-28,5:00,Stage 4,Area 5,84
2333,2022-06-28,5:00,Stage 4,Area 9,76
2334,2022-06-28,5:00,Stage 4,Area 13,75
2335,2022-06-28,6:00,Stage 4,Area 2,142
2336,2022-06-28,6:00,Stage 4,Area 6,120
2337,2022-06-28,6:00,Stage 4,Area 10,120
2338,2022-06-28,6:00,Stage 4,Area 14,156
2339,2022-06-28,8:00,Stage 4,Area 3,120
2340,2022-06-28,8:00,Stage 4,Area 7,139
2341,2022-06-28,8:00,Stage 4,Area 11,150
2342,2022-06-28,8:00,Stage 4,Area 15,134
2343,2022-06-28,10:00,Stage 4,Area 4,130
2344,2022-06-28,10:00,Stage 4,Area 8,168
2345,2022-06-28,10:00,Stage 4,Area 12,120
2346,2022-06-28,10:00,Stage 4,Area 16,139
2347,2022-06-28,12:00,Stage 4,Area 1,146
2348,2022-06-28,12:00,Stage 4,Area 5,150
2349,2022-06-28,12:00,Stage 4,Area 9,127
2350,2022-06-28,12:00,Stage 4,Area 13,143
2351,2022-06-28,14:00,Stage 4,Area 2,138
2352,2022-06-28,14:00,Stage 4,Area 6,149
2353,2022-06-28,14:00,Stage 4,Area 10,156
2354,2022-06-28,14:00,Stage 4,Area 14,155
2355,2022-06-28,16:00,Stage 5,Area 3,150
2356,2022-06-28,16:00,Stage 5,Area 7,139
2357,2022-06-28,16:00,Stage 5,Area 11,144
2358,2022-06-28,16:00,Stage 5,Area 15,150
2359,2022-06-28,17:20,Stage 5,Area 16,40
2360,2022-06-28,18:00,Stage 4,Area 4,135
2361,2022-06-28,18:00,Stage 4,Area 8,145
2362,2022-06-28,18:00,Stage 4,Area 12,155
2363,2022-06-28,18:00,Stage 4,Area 16,165
2364,2022-06-28,20:00,Stage 4,Area 1,135
2365,2022-06-28,20:00,Stage 4,Area 5,135
2366,2022-06-28,20:00,Stage 4,Area 9,135
2367,2022-06-28,20:00,Stage 4,Area 13,135
2368,2022-06-28,22:00,Stage 4,Area 2,130
2369,2022-06-28,22:00,Stage 4,Area 6,130
2370,2022-06-28,22:00,Stage 4,Area 10,130
2371,2022-06-28,22:00,Stage 4,Area 14,130
2372,2022-06-29,0:00,Stage 2,Area 4,140
2373,2022-06-29,0:00,Stage 2,Area 12,140
2374,2022-06-29,2:00,Stage 2,Area 5,128
2375,2022-06-29,2:00,Stage 2,Area 13,128
2376,2022-06-29,4:00,Stage 2,Area 6,139
2377,2022-06-29,4:00,Stage 2,Area 14,144
2378,2022-06-29,6:00,Stage 4,Area 3,120
2379,2022-06-29,6:00,Stage 4,Area 7,139
2380,2022-06-29,6:00,Stage 4,Area 11,135
2381,2022-06-29,6:00,Stage 4,Area 15,135
2382,2022-06-29,8:00,Stage 4,Area 4,150
2383,2022-06-29,8:00,Stage 4,Area 8,134
2384,2022-06-29,8:00,Stage 4,Area 12,138
2385,2022-06-29,8:00,Stage 4,Area 16,125
2386,2022-06-29,10:00,Stage 4,Area 1,150
2387,2022-06-29,10:00,Stage 4,Area 5,150
2388,2022-06-29,10:00,Stage 4,Area 9,150
2389,2022-06-29,10:00,Stage 4,Area 13,150
2390,2022-06-29,12:00,Stage 4,Area 2,150
2391,2022-06-29,12:00,Stage 4,Area 6,150
2392,2022-06-29,12:00,Stage 4,Area 10,150
2393,2022-06-29,12:00,Stage 4,Area 14,150
2394,2022-06-29,14:00,Stage 4,Area 3,150
2395,2022-06-29,14:00,Stage 4,Area 7,150
2396,2022-06-29,14:00,Stage 4,Area 11,153
2397,2022-06-29,14:00,Stage 4,Area 15,150
2398,2022-06-29,16:00,Stage 4,Area 4,150
2399,2022-06-29,16:00,Stage 4,Area 8,150
2400,2022-06-29,16:00,Stage 4,Area 12,150
2401,2022-06-29,16:00,Stage 4,Area 16,150
2402,2022-06-29,18:00,Stage 4,Area 1,137
2403,2022-06-29,18:00,Stage 4,Area 5,125
2404,2022-06-29,18:00,Stage 4,Area 9,134
2405,2022-06-29,18:00,Stage 4,Area 13,153
2406,2022-06-29,20:00,Stage 4,Area 2,127
2407,2022-06-29,20:00,Stage 4,Area 6,148
2408,2022-06-29,20:00,Stage 4,Area 10,140
2409,2022-06-29,20:00,Stage 4,Area 14,136
2410,2022-06-29,22:00,Stage 4,Area 3,140
2411,2022-06-29,22:00,Stage 4,Area 7,130
2412,2022-06-29,22:00,Stage 4,Area 11,138
2413,2022-06-29,22:00,Stage 4,Area 15,146
2414,2022-06-30,0:00,Stage 2,Area 8,130
2415,2022-06-30,0:00,Stage 2,Area 16,130
2416,2022-06-30,2:00,Stage 2,Area 1,120
2417,2022-06-30,2:00,Stage 2,Area 9,131
2418,2022-06-30,4:00,Stage 2,Area 2,142
2419,2022-06-30,4:00,Stage 2,Area 10,120
2420,2022-06-30,6:00,Stage 3,Area 7,130
2421,2022-06-30,6:00,Stage 3,Area 11,137
2422,2022-06-30,6:00,Stage 3,Area 15,130
2423,2022-06-30,8:00,Stage 4,Area 4,135
2424,2022-06-30,8:00,Stage 4,Area 8,135
2425,2022-06-30,8:00,Stage 4,Area 12,135
2426,2022-06-30,8:00,Stage 4,Area 16,135
2427,2022-06-30,10:00,Stage 4,Area 1,130
2428,2022-06-30,10:00,Stage 4,Area 5,139
2429,2022-06-30,10:00,Stage 4,Area 9,135
2430,2022-06-30,10:00,Stage 4,Area 13,135
2431,2022-06-30,12:00,Stage 4,Area 2,133
2432,2022-06-30,12:00,Stage 4,Area 6,146
2433,2022-06-30,12:00,Stage 4,Area 10,135
2434,2022-06-30,12:00,Stage 4,Area 14,140
2435,2022-06-30,14:00,Stage 4,Area 3,135
2436,2022-06-30,14:00,Stage 4,Area 7,120
2437,2022-06-30,14:00,Stage 4,Area 11,135
2438,2022-06-30,14:00,Stage 4,Area 15,130
2439,2022-06-30,16:00,Stage 4,Area 4,131
2440,2022-06-30,16:00,Stage 4,Area 8,130
2441,2022-06-30,16:00,Stage 4,Area 12,131
2442,2022-06-30,16:00,Stage 4,Area 16,130
2443,2022-06-30,18:00,Stage 6,Area 1,147
2444,2022-06-30,18:00,Stage 6,Area 5,120
2445,2022-06-30,18:00,Stage 6,Area 6,120
2446,2022-06-30,18:00,Stage 6,Area 9,120
2447,2022-06-30,18:00,Stage 6,Area 13,120
2448,2022-06-30,18:00,Stage 6,Area 14,120
2449,2022-06-30,20:00,Stage 6,Area 2,120
2450,2022-06-30,20:00,Stage 6,Area 6,159
2451,2022-06-30,20:00,Stage 6,Area 7,120
2452,2022-06-30,20:00,Stage 6,Area 10,144
2453,2022-06-30,20:00,Stage 6,Area 14,120
2454,2022-06-30,20:00,Stage 6,Area 15,120
2455,2022-06-30,22:00,Stage 6,Area 3,120
2456,2022-06-30,22:00,Stage 6,Area 7,120
2457,2022-06-30,22:00,Stage 6,Area 8,120
2458,2022-06-30,22:00,Stage 6,Area 11,120
2459,2022-06-30,22:00,Stage 6,Area 15,120
2460,2022-06-30,22:00,Stage 6,Area 16,120
2461,2022-07-01,0:00,Stage 4,Area 1,135
2462,2022-07-01,0:00,Stage 4,Area 5,140
2463,2022-07-01,0:00,Stage 4,Area 9,140
2464,2022-07-01,0:00,Stage 4,Area 13,120
2465,2022-07-01,2:00,Stage 4,Area 2,145
2466,2022-07-01,2:00,Stage 4,Area 6,146
2467,2022-07-01,2:00,Stage 4,Area 10,153
2468,2022-07-01,2:00,Stage 4,Area 14,150
2469,2022-07-01,4:00,Stage 4,Area 3,140
2470,2022-07-01,4:00,Stage 4,Area 7,125
2471,2022-07-01,4:00,Stage 4,Area 11,136
2472,2022-07-01,4:00,Stage 4,Area 15,140
2473,2022-07-01,6:00,Stage 4,Area 4,132
2474,2022-07-01,6:00,Stage 4,Area 8,139
2475,2022-07-01,6:00,Stage 4,Area 12,132
2476,2022-07-01,6:00,Stage 4,Area 16,152
2477,2022-07-01,8:00,Stage 4,Area 1,140
2478,2022-07-01,8:00,Stage 4,Area 5,141
2479,2022-07-01,8:00,Stage 4,Area 9,138
2480,2022-07-01,8:00,Stage 4,Area 13,132
2481,2022-07-01,10:00,Stage 4,Area 2,136
2482,2022-07-01,10:00,Stage 4,Area 6,140
2483,2022-07-01,10:00,Stage 4,Area 10,145
2484,2022-07-01,10:00,Stage 4,Area 14,146
2485,2022-07-01,12:00,Stage 4,Area 3,135
2486,2022-07-01,12:00,Stage 4,Area 7,120
2487,2022-07-01,12:00,Stage 4,Area 11,120
2488,2022-07-01,12:00,Stage 4,Area 15,150
2489,2022-07-01,14:00,Stage 4,Area 4,140
2490,2022-07-01,14:00,Stage 4,Area 8,169
2491,2022-07-01,14:00,Stage 4,Area 12,150
2492,2022-07-01,14:00,Stage 4,Area 16,145
2493,2022-07-01,16:00,Stage 4,Area 1,144
2494,2022-07-01,16:00,Stage 4,Area 5,130
2495,2022-07-01,16:00,Stage 4,Area 9,134
2496,2022-07-01,16:00,Stage 4,Area 13,145
2497,2022-07-01,18:00,Stage 4,Area 2,122
2498,2022-07-01,18:00,Stage 4,Area 6,120
2499,2022-07-01,18:00,Stage 4,Area 10,120
2500,2022-07-01,18:00,Stage 4,Area 14,130
2501,2022-07-01,20:00,Stage 4,Area 3,120
2502,2022-07-01,20:00,Stage 4,Area 7,125
2503,2022-07-01,20:00,Stage 4,Area 11,130
2504,2022-07-01,20:00,Stage 4,Area 15,139
2505,2022-07-01,22:00,Stage 2,Area 4,128
2506,2022-07-01,22:00,Stage 2,Area 12,125
2507,2022-07-02,0:00,Stage 2,Area 5,130
2508,2022-07-02,0:00,Stage 2,Area 13,143
2509,2022-07-02,2:00,Stage 2,Area 6,120
2510,2022-07-02,2:00,Stage 2,Area 14,131
2511,2022-07-02,4:00,Stage 2,Area 7,130
2512,2022-07-02,4:00,Stage 2,Area 15,135
2513,2022-07-02,6:00,Stage 3,Area 8,134
2514,2022-07-02,6:00,Stage 3,Area 12,131
2515,2022-07-02,6:00,Stage 3,Area 16,150
2516,2022-07-02,8:00,Stage 3,Area 1,135
2517,2022-07-02,8:00,Stage 3,Area 9,132
2518,2022-07-02,8:00,Stage 3,Area 13,135
2519,2022-07-02,10:00,Stage 3,Area 2,137
2520,2022-07-02,10:00,Stage 3,Area 10,145
2521,2022-07-02,10:00,Stage 3,Area 14,140
2522,2022-07-02,12:00,Stage 3,Area 3,134
2523,2022-07-02,12:00,Stage 3,Area 11,142
2524,2022-07-02,12:00,Stage 3,Area 15,131
2525,2022-07-02,14:00,Stage 3,Area 4,132
2526,2022-07-02,14:00,Stage 3,Area 12,132
2527,2022-07-02,14:00,Stage 3,Area 16,137
2528,2022-07-02,16:00,Stage 3,Area 1,139
2529,2022-07-02,16:00,Stage 3,Area 5,136
2530,2022-07-02,16:00,Stage 3,Area 13,134
2531,2022-07-02,18:00,Stage 3,Area 2,125
2532,2022-07-02,18:00,Stage 3,Area 6,120
2533,2022-07-02,18:00,Stage 3,Area 14,130
2534,2022-07-02,20:00,Stage 3,Area 3,120
2535,2022-07-02,20:00,Stage 3,Area 7,130
2536,2022-07-02,20:00,Stage 3,Area 15,134
2537,2022-07-02,22:00,Stage 2,Area 8,125
2538,2022-07-02,22:00,Stage 2,Area 16,128
2539,2022-07-03,0:00,Stage 2,Area 1,120
2540,2022-07-03,0:00,Stage 2,Area 9,125
